ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
159830433,01/01/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,B,49,0,45-64,M,WHITE HISPANIC,1027430,251105,40.855802743,-73.843909954
159838007,01/01/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,B,41,0,25-44,M,BLACK,1013086,236614,40.816087661,-73.895824354
159838020,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,70,0,25-44,M,WHITE HISPANIC,994058,176414,40.650895121,-73.964655388
159838028,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,28,0,18-24,F,BLACK,998954,233791,40.808374136,-73.946885823
159838718,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,75,0,25-44,M,BLACK,1012960,182222,40.666795691,-73.896511706
159840138,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,25-44,M,WHITE HISPANIC,1023078,240343,40.826284436,-73.859704289
159840214,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,<18,F,BLACK,1052178,183724,40.670704301,-73.755129608
159840597,01/01/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,78,0,18-24,M,BLACK,991270,187117,40.680275133,-73.974691634
159840604,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,34,0,25-44,M,WHITE HISPANIC,1007190,253954,40.863698177,-73.917065772
159824789,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,Q,114,2,25-44,M,BLACK,1001261,216778,40.76167385,-73.93859527
159838025,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,63,0,25-44,F,BLACK,1006944,168365,40.628778698,-73.918243933
159837300,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,WHITE,986848,212883,40.750999048,-73.990624712
159837298,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,14,0,<18,M,BLACK,987220,212676,40.750430768,-73.989282176
159826613,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,112,0,25-44,M,WHITE,1026183,204067,40.726702305,-73.848711394
159826736,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,49,0,25-44,M,WHITE HISPANIC,1020396,254201,40.864331923,-73.869320443
159826769,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,7,0,18-24,M,ASIAN/PAC.ISL,988702,200012,40.715670573,-73.983941744
159826602,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,25-44,F,BLACK,990685,203336,40.724792933,-73.97678529
159827156,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,79,0,25-44,M,WHITE HISPANIC,996546,187436,40.681144959,-73.955669038
159824170,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,47,0,25-44,M,WHITE HISPANIC,1023046,258182,40.875247292,-73.85971669
159824192,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,BLACK,1048659,216392,40.760396139,-73.767502535
159826587,01/01/2017,173,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 1305200,M,B,47,1,18-24,M,BLACK HISPANIC,1026387,262634,40.887451313,-73.847607787
159826738,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,18-24,M,BLACK,1018889,260266,40.880984514,-73.874737437
159826933,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,42,0,25-44,M,WHITE HISPANIC,1015222,242236,40.831511217,-73.88808159
159826768,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,24,0,25-44,M,WHITE,993369,229307,40.796074313,-73.967066746
159826779,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,WHITE,937274,136094,40.540105872,-74.169012915
159826930,01/01/2017,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,DANGEROUS DRUGS,PL 2200601,F,B,42,2,25-44,M,BLACK,1010467,238573,40.821472723,-73.905278471
159826938,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,81,0,45-64,M,BLACK,1005413,189874,40.687819954,-73.923692018
159826962,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,45-64,M,WHITE HISPANIC,1047437,218186,40.765329009,-73.771896739
159826964,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 16515M9,M,Q,114,0,25-44,M,WHITE HISPANIC,1007694,219657,40.769561242,-73.915363447
159826777,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,S,123,0,25-44,F,WHITE HISPANIC,918975,130338,40.524190992,-74.234793755
159826929,01/01/2017,625,"DISORDERLY CONDUCT SUBD 1,2,3,4,5,6,7",572,DISORDERLY CONDUCT,PL 2402006,V,B,44,0,18-24,F,WHITE HISPANIC,1006537,244511,40.837781618,-73.919457971
159826936,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,M,WHITE HISPANIC,1009742,192204,40.694203856,-73.908073729
159826937,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,90,0,25-44,M,WHITE,998111,198340,40.711071595,-73.950004099
159826609,01/01/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,Q,103,0,25-44,M,BLACK,1039726,195270,40.702482133,-73.799922252
159829784,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0,18-24,F,ASIAN/PAC.ISL,945736,153903,40.589028855,-74.1386696
159828869,01/01/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0063000,M,M,34,0,25-44,F,WHITE HISPANIC,1006605,254113,40.864136085,-73.91918021
159828192,01/01/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0064B00,M,B,44,0,25-44,M,BLACK HISPANIC,1006611,243506,40.835022998,-73.919193892
159827161,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,M,6,0,25-44,M,WHITE,982482,207343,40.735793333,-74.006381082
159827150,01/01/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL1192E1C,F,K,79,0,25-44,M,WHITE HISPANIC,1001063,186966,40.67984749,-73.939384473
159827145,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,77,0,45-64,M,BLACK,996991,183724,40.670955726,-73.954071637
159826741,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,67,0,18-24,M,BLACK,1000442,172522,40.64020305,-73.941658085
159826954,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,25-44,M,WHITE HISPANIC,1006861,197654,40.709170655,-73.918444713
159826942,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,K,63,0,25-44,M,UNKNOWN,1006667,171739,40.638040316,-73.919230646
159827301,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,18-24,M,BLACK,994948,221998,40.776011287,-73.961375579
159827304,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,108,0,25-44,M,BLACK,1003180,210587,40.744677227,-73.93168551
159828193,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,40,0,25-44,M,BLACK,1006853,233369,40.807199186,-73.918353502
159828200,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,18-24,M,BLACK,1000004,172915,40.641282541,-73.943235379
159826593,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,88,0,25-44,M,BLACK,994019,188128,40.683047491,-73.964778963
159826612,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,105,0,18-24,M,BLACK,1056982,185384,40.675222446,-73.737793985
159826756,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,0,18-24,M,WHITE,986578,204044,40.726738256,-73.991602257
159826932,01/01/2017,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,DANGEROUS DRUGS,PL 2200601,F,B,42,2,25-44,F,BLACK,1010467,238573,40.821472723,-73.905278471
159826956,01/01/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450500,F,Q,102,0,18-24,M,WHITE HISPANIC,1022546,186953,40.679744937,-73.861930623
159835581,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,F,WHITE,991531,217373,40.763320339,-73.973717904
159826759,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,7,0,18-24,M,WHITE,987393,201401,40.719483607,-73.988663053
159835582,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,30,0,25-44,M,WHITE HISPANIC,998363,239237,40.823322845,-73.949009256
159826599,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,25-44,M,WHITE,988257,216612,40.761233678,-73.985537109
159837292,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,K,66,0,25-44,M,WHITE HISPANIC,988090,174109,40.644572991,-73.986164169
159830435,01/01/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,B,49,0,45-64,M,WHITE HISPANIC,1027430,251105,40.855802743,-73.843909954
159837308,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,122,0,25-44,F,WHITE HISPANIC,953155,145282,40.565395053,-74.111918153
159838008,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,46,97,18-24,M,BLACK,1011176,248451,40.848582835,-73.902677179
159838034,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,18-24,M,BLACK,1052178,183724,40.670704301,-73.755129608
159826944,01/01/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,M,6,0,25-44,M,BLACK,982560,208859,40.739954393,-74.006100008
159831895,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL1192AI1,V,M,9,0,25-44,M,WHITE,987099,205602,40.731014433,-73.989721882
159827290,01/01/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,44,0,25-44,M,BLACK,1005993,245176,40.839608205,-73.921421787
159828872,01/01/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,113,0,45-64,M,BLACK,1038282,188934,40.685100255,-73.805180972
159829766,01/01/2017,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,K,83,0,25-44,M,WHITE HISPANIC,1008812,191611,40.692578838,-73.911429598
159829774,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,0,25-44,F,WHITE HISPANIC,990479,201058,40.718540519,-73.977530603
159830439,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,75,0,18-24,F,WHITE HISPANIC,1015847,188333,40.683559167,-73.88607642
159831256,01/01/2017,637,"HARASSMENT,SUBD 1,CIVILIAN",578,HARRASSMENT 2,PL 2402601,V,B,40,0,25-44,F,BLACK,1008695,238265,40.820632431,-73.91168189
159833641,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,71,0,45-64,M,WHITE HISPANIC,1000949,180024,40.660793468,-73.939812681
159834537,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,25-44,M,ASIAN/PAC.ISL,985603,200815,40.717875632,-73.995120608
159831886,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,44,0,18-24,M,BLACK HISPANIC,1011165,246976,40.844534429,-73.902722859
159827160,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,9,0,25-44,M,BLACK,990972,201260,40.719094601,-73.975751926
159824187,01/01/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,M,9,0,25-44,M,WHITE HISPANIC,989623,205257,40.73006632,-73.980615234
159824191,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,25,2,25-44,M,WHITE,1002071,234334,40.809858783,-73.935624768
159824190,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,65+,M,BLACK,1000708,228262,40.79319545,-73.940563359
159824193,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,25-44,M,WHITE HISPANIC,1024252,187593,40.681494044,-73.855776092
159824792,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,18-24,M,BLACK,1048659,216392,40.760396139,-73.767502535
159824793,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,S,121,0,18-24,M,WHITE,943786,166999,40.624965966,-74.145768952
159826607,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,0,25-44,M,BLACK,998330,230187,40.798483162,-73.949147471
159824771,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,M,BLACK,1016584,260102,40.880543131,-73.883073723
159824171,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,48,0,25-44,M,BLACK,1018668,245301,40.839910992,-73.875613476
159830448,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,M,30,0,18-24,M,WHITE HISPANIC,1000476,241999,40.830900119,-73.941368021
159823610,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,Q,105,0,25-44,M,BLACK,1056982,185384,40.675222446,-73.737793985
159829764,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,72,0,25-44,M,WHITE,981339,178011,40.65528349,-74.01049279
159827308,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0,25-44,M,WHITE,935828,136969,40.542499803,-74.174221619
159828868,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,26,0,25-44,M,BLACK,995462,236938,40.817016896,-73.959494805
159829757,01/01/2017,940,LEAVING SCENE-ACCIDENT-PROP. DAMAGE,881,OTHER TRAFFIC INFRACTION,VTL060001A,V,B,47,0,25-44,M,BLACK,1025087,267578,40.901027116,-73.852279236
159829759,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651502,M,B,44,0,18-24,M,BLACK,1006537,244511,40.837781618,-73.919457971
159830440,01/01/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,88,0,45-64,M,BLACK,990027,191934,40.693497594,-73.979169
159830431,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,47,0,18-24,M,BLACK,1021937,260565,40.881792687,-73.863713376
159831273,01/01/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450500,F,Q,115,0,18-24,M,WHITE HISPANIC,1020309,216978,40.762165632,-73.869834946
159829763,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,K,75,0,18-24,M,WHITE HISPANIC,1016882,187833,40.682183027,-73.882347087
159838013,01/01/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,71,0,25-44,M,BLACK,1002032,180644,40.662493122,-73.935907555
159840201,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601002,F,B,48,0,18-24,M,BLACK,1014572,248188,40.84784997,-73.890403507
159840154,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,120,0,25-44,M,BLACK,962201,172827,40.64102756,-74.079449851
159839399,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,44,0,45-64,M,BLACK HISPANIC,1005596,243543,40.835127063,-73.922861751
159838715,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,75,0,45-64,M,WHITE,1015368,185468,40.675697092,-73.887816713
159838711,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,43,0,25-44,F,WHITE HISPANIC,1021796,244104,40.836612833,-73.864315481
159838040,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,S,120,0,18-24,M,WHITE HISPANIC,963152,171634,40.637755348,-74.076019417
159838018,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,75,0,45-64,M,BLACK,1015829,179160,40.658381415,-73.886184293
159838009,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,52,0,45-64,M,BLACK HISPANIC,1009410,253588,40.862687571,-73.909041119
159837299,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,33,0,25-44,M,BLACK HISPANIC,1001891,247864,40.846995125,-73.936239426
159839400,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,F,BLACK HISPANIC,1004749,240880,40.827819901,-73.925930756
159839404,01/01/2017,889,"HEALTH CODE,VIOLATION",676,NEW YORK CITY HEALTH CODE,HTH0015309,V,K,70,0,25-44,M,WHITE HISPANIC,995346,174216,40.644860566,-73.960017311
159837307,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,104,0,18-24,M,WHITE,1012803,203031,40.723912045,-73.896989431
159837293,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,K,66,0,25-44,M,WHITE HISPANIC,988090,174109,40.644572991,-73.986164169
159837291,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,65+,F,BLACK,1002555,172696,40.640676528,-73.93404401
159834526,01/01/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,B,47,0,25-44,F,BLACK,1026486,262591,40.887332818,-73.847250013
159832618,01/01/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,106,0,25-44,M,BLACK,1028713,187853,40.682186401,-73.839690483
159832611,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,50,0,25-44,M,BLACK HISPANIC,1011291,260840,40.882586515,-73.902211522
159830445,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,34,0,25-44,M,WHITE HISPANIC,1006901,254647,40.865600998,-73.91810826
159830443,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,75,2,25-44,M,BLACK,1015572,178302,40.656027308,-73.887114557
159830438,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,47,0,25-44,M,BLACK,1021937,260565,40.881792687,-73.863713376
159840206,01/01/2017,764,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,PL 2155600,F,K,67,0,25-44,M,BLACK,1005941,180257,40.66142218,-73.921819108
159840238,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,71,0,25-44,M,BLACK,1002904,181999,40.666210502,-73.932760748
159840241,01/01/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205002,M,Q,114,11,25-44,M,WHITE,1010826,219053,40.767894559,-73.904058634
159834529,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,60,0,<18,M,BLACK,986229,148311,40.573763375,-73.992877757
159840239,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,K,70,0,45-64,M,BLACK,995899,174296,40.645079439,-73.958024454
159840603,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,23,2,45-64,M,BLACK,998165,226184,40.787496269,-73.949751709
159827166,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,105,0,18-24,M,WHITE HISPANIC,1057625,201156,40.718507422,-73.735304094
159827305,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,114,0,25-44,F,WHITE HISPANIC,1007046,219962,40.770400082,-73.917701834
159828873,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,25-44,M,WHITE HISPANIC,1003747,214490,40.755388744,-73.929627965
159829779,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,25-44,F,WHITE HISPANIC,998437,228299,40.793300943,-73.948764998
159829781,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200512,F,Q,112,0,45-64,M,BLACK HISPANIC,1025166,205762,40.731359422,-73.852370315
159830437,01/01/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,B,49,0,45-64,M,WHITE HISPANIC,1027430,251105,40.855802743,-73.843909954
159830446,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,2,25-44,M,WHITE HISPANIC,990479,201058,40.718540519,-73.977530603
159839402,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,61,0,25-44,M,WHITE,996686,153389,40.587692983,-73.955227016
159831254,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,47,0,25-44,M,BLACK,1021937,260565,40.881792687,-73.863713376
159831255,01/01/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,52,0,65+,M,BLACK,1017326,259857,40.879867934,-73.880391681
159831894,01/01/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 1200800,F,M,14,0,45-64,M,WHITE,987472,214939,40.756642042,-73.988371577
159832614,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,24,0,25-44,F,WHITE HISPANIC,991885,227972,40.792411505,-73.972427963
159832620,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,25-44,M,UNKNOWN,1032428,198872,40.712411497,-73.8262173
159833643,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL1192U3S,M,K,72,0,25-44,M,WHITE HISPANIC,981254,177905,40.654992514,-74.010799086
159842961,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650802,F,Q,102,0,25-44,F,WHITE HISPANIC,1023672,191315,40.691712673,-73.857845475
159833647,01/01/2017,918,RECKLESS DRIVING,348,VEHICLE AND TRAFFIC LAWS,VTL1212000,M,M,7,0,25-44,M,WHITE HISPANIC,987616,201309,40.719231007,-73.987858624
