ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
172265453,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,113,3,18-24,M,BLACK HISPANIC,1046315,187088,40.679980738,-73.776233907
172268117,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,M,34,4,25-44,M,WHITE HISPANIC,1002162,249364,40.851111636,-73.935255912
172271539,12/04/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,68,0,45-64,M,WHITE,975972,171040,40.636146206,-74.029827091
172284148,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,83,14,45-64,F,BLACK,1000460,194494,40.700511239,-73.941540394
172230381,12/04/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,47,0,45-64,M,BLACK,1026019,269581,40.906520335,-73.848895363
172247894,12/04/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1703000,F,B,52,0,18-24,M,WHITE HISPANIC,1012468,255066,40.866734986,-73.897979391
172254883,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,60,0,<18,M,BLACK,995334,149822,40.577904067,-73.960100589
172230395,12/04/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,Q,105,0,25-44,M,BLACK,1057742,184940,40.673997494,-73.735058952
172233222,12/04/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,B,47,0,25-44,M,BLACK,1025621,268476,40.903489346,-73.850342019
172233678,12/04/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,M,33,0,<18,M,WHITE HISPANIC,1000535,246793,40.844058149,-73.941143183
172235063,12/04/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650400,F,Q,109,0,25-44,M,BLACK HISPANIC,1030688,213411,40.752326721,-73.832393341
172247884,12/04/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,42,2,25-44,M,BLACK HISPANIC,1009695,243535,40.835094247,-73.908048915
172254899,12/04/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,26,0,18-24,F,ASIAN/PAC.ISL,996343,236150,40.814852894,-73.956313353
172254908,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,WHITE HISPANIC,1036628,204948,40.72906475,-73.811020132
172230393,12/04/2017,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677,OTHER STATE LAWS,LOC000000V,V,M,30,1,25-44,M,BLACK HISPANIC,999539,239499,40.824040004,-73.944759612
172261267,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,90,0,<18,F,BLACK HISPANIC,997321,195693,40.703807407,-73.952858808
172265144,12/04/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,S,123,0,18-24,M,WHITE,933674,137324,40.543462188,-74.181974246
172263913,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,28,0,45-64,M,WHITE HISPANIC,998954,233791,40.808374136,-73.946885823
172262748,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,M,WHITE,990789,215510,40.758207461,-73.976398247
172262742,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,1,18-24,F,BLACK,988886,207857,40.737203099,-73.983272598
172262732,12/04/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,90,0,18-24,M,WHITE HISPANIC,1000164,197539,40.708869585,-73.942600717
172261290,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,WHITE HISPANIC,1032048,204868,40.728871104,-73.827545426
172261287,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,104,0,25-44,M,WHITE,1019645,199168,40.713284318,-73.872325566
172261264,12/04/2017,173,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 1305200,M,K,84,0,25-44,M,WHITE HISPANIC,989013,192652,40.695468941,-73.982825079
172260084,12/04/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,114,0,<18,M,ASIAN/PAC.ISL,1011758,219482,40.769069201,-73.90069224
172260050,12/04/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,47,0,18-24,M,BLACK,1026486,262591,40.887332818,-73.847250013
172260042,12/04/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,41,0,25-44,M,WHITE HISPANIC,1015024,240325,40.826266763,-73.888805844
172254918,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,107,0,45-64,M,WHITE HISPANIC,1036658,205330,40.730113067,-73.810908915
172254913,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,104,0,25-44,M,WHITE HISPANIC,1013787,195967,40.704519831,-73.893470403
172254893,12/04/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,K,69,0,25-44,M,WHITE,1014096,171113,40.636300164,-73.892465975
172228382,12/04/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,B,45,2,18-24,M,WHITE HISPANIC,1032948,238316,40.820672004,-73.824055827
172265430,12/04/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,B,46,1,18-24,M,BLACK,1009494,247830,40.846883343,-73.908759117
172265431,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,45-64,F,BLACK,1012551,251121,40.85590689,-73.897695962
172268120,12/04/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,Q,110,0,25-44,M,WHITE HISPANIC,1019164,210169,40.743481264,-73.874003537
172263917,12/04/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,25,97,18-24,F,BLACK,1002218,232451,40.804690172,-73.935098784
172261274,12/04/2017,201,"TRESPASS 4,CRIMINAL",678,MISCELLANEOUS PENAL LAW,PL 1400500,V,M,34,0,25-44,M,WHITE HISPANIC,1002530,249019,40.850163959,-73.933926663
172261276,12/04/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,33,0,25-44,M,ASIAN/PAC.ISL,1000544,243173,40.834122286,-73.941119449
172261277,12/04/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,M,34,0,18-24,M,WHITE HISPANIC,1002530,249019,40.850163959,-73.933926663
172262755,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,1,25-44,F,WHITE HISPANIC,988886,207857,40.737203099,-73.983272598
172262758,12/04/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,M,32,0,<18,M,BLACK,999428,236544,40.815929553,-73.945167357
172262769,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,WHITE HISPANIC,1032048,204868,40.728871104,-73.827545426
172263920,12/04/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,9,2,25-44,M,WHITE,989421,202605,40.722787344,-73.981346103
172293433,12/04/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,B,45,2,25-44,M,BLACK,1032398,238443,40.821023597,-73.826042057
172265123,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,2,25-44,M,BLACK,1022376,258467,40.876032447,-73.862137758
172265124,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200003,M,K,94,97,18-24,M,BLACK,997580,207756,40.736917049,-73.951900796
172265138,12/04/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,109,0,45-64,M,WHITE,1034716,224601,40.783018236,-73.817771152
172265345,12/04/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,104,0,25-44,M,WHITE HISPANIC,1010688,196854,40.706964238,-73.904644069
172260054,12/04/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601504,F,K,77,0,18-24,M,BLACK,994507,185552,40.675976402,-73.963023382
172265436,12/04/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,75,0,<18,M,BLACK HISPANIC,1015261,187970,40.682564888,-73.88819095
172266886,12/04/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,34,0,45-64,M,WHITE,1002504,251218,40.856199613,-73.934014656
172233907,12/04/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,M,33,0,<18,M,WHITE HISPANIC,1000535,246793,40.844058149,-73.941143183
172265131,12/04/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,83,0,18-24,M,BLACK,1007128,193705,40.698330894,-73.917495073
172250647,12/04/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,73,0,25-44,M,BLACK,1010612,178513,40.656622611,-73.904989937
172248050,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,25-44,M,WHITE,994297,218680,40.766905006,-73.963731019
172248074,12/04/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,106,0,18-24,M,ASIAN/PAC.ISL,1031898,186190,40.677605279,-73.82821878
172248086,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,WHITE HISPANIC,1057767,203993,40.726293088,-73.734760849
172248102,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,100,1,18-24,M,BLACK,1035797,153488,40.587823566,-73.814411757
172248114,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200003,M,S,120,0,25-44,F,BLACK,962822,174282,40.645022746,-74.077216847
172250664,12/04/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,18,1,45-64,M,WHITE,988506,215877,40.759216176,-73.984638741
172250670,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,M,Q,105,0,65+,M,BLACK,1055838,180378,40.661491474,-73.741971376
172252985,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,112,0,25-44,M,BLACK HISPANIC,1025286,202643,40.722797981,-73.851956357
172254901,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,ASIAN/PAC.ISL,987078,215157,40.757240531,-73.989793637
172254906,12/04/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,14,6,45-64,M,UNKNOWN,985802,213781,40.753464076,-73.994399743
172254916,12/04/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,113,0,25-44,F,BLACK,1046405,187113,40.680048726,-73.775909194
172260064,12/04/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,75,0,25-44,M,BLACK,1016688,188852,40.68498066,-73.883041646
172261254,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,44,0,18-24,M,BLACK HISPANIC,1007977,246029,40.841944334,-73.914248556
172261275,12/04/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,25,0,25-44,M,BLACK,1001128,232587,40.805065604,-73.939035658
172282131,12/04/2017,49,"US CODE,UNCLASSIFIED",995,FOR OTHER AUTHORITIES,FOA9000049,I,B,46,0,45-64,M,BLACK,1010247,247771,40.84671922,-73.906037692
172248040,12/04/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701004,F,M,14,1,45-64,M,WHITE HISPANIC,986061,213320,40.752198698,-73.993465045
172248005,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,28,0,45-64,F,BLACK HISPANIC,998151,234236,40.809596838,-73.949785598
172265438,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,84,0,45-64,M,WHITE,988875,191992,40.693657467,-73.983323188
172263912,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,WHITE HISPANIC,995633,238030,40.820013911,-73.958875165
172261291,12/04/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,102,0,18-24,F,ASIAN/PAC.ISL,1031414,190787,40.690225566,-73.829931536
172261292,12/04/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,104,0,45-64,M,WHITE,1009801,202760,40.723177395,-73.907820909
172261293,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,WHITE HISPANIC,1032048,204868,40.728871104,-73.827545426
172262737,12/04/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450500,F,K,69,0,25-44,F,BLACK,1010382,173242,40.642155547,-73.905839302
172262761,12/04/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,109,0,18-24,M,WHITE HISPANIC,1034101,224113,40.781682298,-73.819995502
172263905,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,67,0,<18,F,BLACK,997590,176345,40.650701115,-73.951926911
172263922,12/04/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,6,0,25-44,M,UNKNOWN,982628,207616,40.736542678,-74.005854323
172265334,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,45-64,F,WHITE HISPANIC,991591,169049,40.630682159,-73.97355397
172265114,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,46,0,25-44,M,BLACK,1012721,253539,40.862543023,-73.897071158
172265116,12/04/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,47,0,18-24,F,BLACK,1026486,262591,40.887332818,-73.847250013
172265117,12/04/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,47,0,18-24,F,BLACK HISPANIC,1026486,262591,40.887332818,-73.847250013
172265134,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,14,0,25-44,M,BLACK,986848,212883,40.750999048,-73.990624712
172265141,12/04/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,S,121,0,25-44,M,BLACK,938083,169635,40.632173334,-74.166331423
172265322,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,2,<18,M,BLACK HISPANIC,1026507,261479,40.88428063,-73.84718108
172266891,12/04/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,100,0,25-44,M,WHITE HISPANIC,1037138,154271,40.58996484,-73.809577511
172250649,12/04/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553500,F,M,19,0,45-64,M,WHITE,994297,218680,40.766905006,-73.963731019
172261278,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,18-24,M,WHITE HISPANIC,999211,229699,40.797142287,-73.945966574
172250653,12/04/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701004,F,M,32,1,25-44,M,BLACK,1000622,235883,40.814113161,-73.940855365
172265327,12/04/2017,568,"MARIJUANA, POSSESSION 1, 2 & 3",117,DANGEROUS DRUGS,PL 2212000,F,B,52,0,18-24,M,BLACK HISPANIC,1013912,254446,40.865028541,-73.892761364
172265335,12/04/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,61,0,25-44,M,BLACK,997849,158949,40.602952356,-73.951028576
172265338,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,77,0,25-44,M,BLACK,1004501,185149,40.674853039,-73.9269947
172265341,12/04/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,M,10,0,25-44,M,WHITE,985323,210128,40.74343758,-73.996129201
172265342,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,104,1,18-24,M,WHITE HISPANIC,1008918,194147,40.699539271,-73.91103807
172261284,12/04/2017,49,"US CODE,UNCLASSIFIED",995,FOR OTHER AUTHORITIES,FOA9000049,I,M,23,0,45-64,M,BLACK,999453,228508,40.793872902,-73.945095234
172261283,12/04/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402501,F,M,30,0,18-24,M,BLACK,999751,241188,40.828675458,-73.943989716
172260082,12/04/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,Q,103,0,25-44,M,BLACK,1035913,195045,40.701887645,-73.813675863
172260072,12/04/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,34,0,25-44,M,BLACK,1006243,255488,40.867910951,-73.920484455
172260062,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,25-44,F,BLACK,997897,175677,40.648867133,-73.9508219
172260058,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,67,0,18-24,F,BLACK,997590,176345,40.650701115,-73.951926911
172254910,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,WHITE HISPANIC,1036628,204948,40.72906475,-73.811020132
172254902,12/04/2017,649,FALSE REPORT UNCLASSIFIED,361,OFF. AGNST PUB ORD SENSBLTY &,PL 240503A,M,M,32,0,18-24,M,BLACK,999428,236544,40.815929553,-73.945167357
172266880,12/04/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,75,0,18-24,M,BLACK HISPANIC,1015261,187970,40.682564888,-73.88819095
172265449,12/04/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,100,0,25-44,F,WHITE,1040523,156073,40.594890113,-73.797374808
172265122,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,44,0,18-24,F,BLACK,1006537,244511,40.837781618,-73.919457971
172263904,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,M,BLACK,996696,190463,40.689453173,-73.955122632
172262770,12/04/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,S,122,0,25-44,M,WHITE,939399,137840,40.544909306,-74.161379125
172263898,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,F,WHITE HISPANIC,1007784,240376,40.826429,-73.914965919
172250659,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,19,1,18-24,M,WHITE HISPANIC,996551,223272,40.779505997,-73.955585504
172266877,12/04/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,46,97,45-64,F,WHITE HISPANIC,1009177,249329,40.850998555,-73.909899314
172265329,12/04/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,K,71,0,18-24,M,BLACK,999005,181250,40.66416202,-73.94681682
172265121,12/04/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,42,2,18-24,M,WHITE HISPANIC,1009945,244103,40.836652519,-73.907143295
172265119,12/04/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,46,0,45-64,M,WHITE HISPANIC,1011751,250275,40.853587401,-73.900591356
172263902,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,70,0,<18,M,BLACK,999240,169262,40.63125716,-73.945996398
172262759,12/04/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,WHITE HISPANIC,1032048,204868,40.728871104,-73.827545426
172262753,12/04/2017,49,"US CODE,UNCLASSIFIED",995,FOR OTHER AUTHORITIES,FOA9000049,I,M,23,0,45-64,M,BLACK,999453,228508,40.793872902,-73.945095234
172250677,12/04/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,S,120,0,25-44,F,BLACK,961005,161529,40.610013871,-74.083720446
172252954,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,994961,149718,40.577619067,-73.961443502
172252958,12/04/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,76,0,45-64,M,WHITE HISPANIC,984110,188364,40.683700646,-74.000506225
172262731,12/04/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,BLACK,1017482,180449,40.661913385,-73.880220199
172262734,12/04/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,69,0,45-64,F,BLACK,1010576,175629,40.648706769,-73.905130941
172262743,12/04/2017,49,"US CODE,UNCLASSIFIED",995,FOR OTHER AUTHORITIES,FOA9000049,I,M,23,0,45-64,M,BLACK,999453,228508,40.793872902,-73.945095234
172261288,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,108,0,25-44,M,WHITE HISPANIC,1006618,208974,40.740241918,-73.91928358
172261273,12/04/2017,49,"US CODE,UNCLASSIFIED",995,FOR OTHER AUTHORITIES,FOA9000049,I,M,5,0,25-44,M,WHITE,982683,199755,40.71496615,-74.005654028
172233238,12/04/2017,566,"MARIJUANA, POSSESSION",678,MISCELLANEOUS PENAL LAW,PL 2210500,V,Q,105,0,18-24,M,BLACK,1058326,180813,40.662664983,-73.732998963
172233908,12/04/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,33,0,18-24,F,BLACK,1000163,243383,40.83469937,-73.942495779
172265343,12/04/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193779,40.698439694,-73.831129539
172265347,12/04/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,104,0,<18,M,WHITE HISPANIC,1013787,195967,40.704519831,-73.893470403
172265441,12/04/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,10,1,25-44,M,BLACK,984669,210807,40.74530132,-73.998489317
172228919,12/04/2017,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677,OTHER STATE LAWS,LOC000000V,V,M,26,1,25-44,M,WHITE HISPANIC,997374,234664,40.810772767,-73.95259159
172233226,12/04/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,61,0,45-64,M,WHITE,1005071,153991,40.589329624,-73.925035922
172233902,12/04/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,81,0,25-44,F,BLACK,1006026,188328,40.683575052,-73.921486663
